angle_deg,sample_1,sample_2,sample_3,sample_4,sample_5,sample_6,sample_7,sample_8,sample_9,sample_10,sample_11,sample_12,sample_13,sample_14,sample_15,sample_16,sample_17,sample_18,sample_19,sample_20,sample_21,sample_22,sample_23,sample_24,sample_25,sample_26,sample_27,sample_28,sample_29,sample_30,sample_31,sample_32,sample_33,sample_34,sample_35,sample_36,sample_37,sample_38,sample_39,sample_40,sample_41,sample_42,sample_43,sample_44,sample_45,sample_46,sample_47,sample_48,sample_49,sample_50,sample_51,sample_52,sample_53,sample_54,sample_55,sample_56,sample_57,sample_58,sample_59,sample_60,sample_61,sample_62,sample_63,sample_64,sample_65,sample_66,sample_67,sample_68,sample_69,sample_70,sample_71,sample_72,sample_73,sample_74,sample_75,sample_76,sample_77,sample_78,sample_79,sample_80,sample_81,sample_82,sample_83,sample_84,sample_85,sample_86,sample_87,sample_88,sample_89,sample_90,sample_91,sample_92,sample_93,sample_94,sample_95,sample_96,sample_97,sample_98,sample_99,sample_100,mean_W,std_W,mean_uW
95,0.000229161611,0.000229352678,0.000229097946,0.00022919348,0.000229257144,0.000229161611,0.000229607365,0.000228524848,0.000229766563,0.000228843215,0.000229543686,0.000229257144,0.000229448167,0.000228875069,0.000229257144,0.000229129801,0.000229384488,0.000229066078,0.000229607365,0.000228556659,0.000229639219,0.000228875069,0.00022967103,0.000228875069,0.000229511832,0.000229129801,0.000229352678,0.000228906923,0.000229448167,0.000228875069,0.000229352678,0.000228620338,0.000229257144,0.000228779536,0.000229448167,0.000228938734,0.00022967103,0.000228588528,0.00022967103,0.000228715871,0.000229702899,0.000228620338,0.000229734709,0.000228652192,0.000229543686,0.000228875069,0.000229957586,0.000228843215,0.000229957586,0.000229129801,0.000229862097,0.000228843215,0.000229862097,0.000228970603,0.000229830242,0.000229129801,0.000229448167,0.000229097946,0.00022922529,0.000229097946,0.00022922529,0.000229416342,0.000229480022,0.000229480022,0.000229480022,0.000229575555,0.00022922529,0.00022922529,0.000229161611,0.00022922529,0.000229352678,0.000229480022,0.000229257144,0.000229002413,0.000229129801,0.000228906923,0.000229257144,0.000229352678,0.000229161611,0.00022919348,0.000229511832,0.000229448167,0.000229320824,0.000229416342,0.00022922529,0.000229097946,0.000229288955,0.000229161611,0.000229384488,0.000229384488,0.000229543686,0.000229416342,0.000229448167,0.000229384488,0.000229384488,0.000229384488,0.000229384488,0.000229384488,0.000229161611,0.000229384488,0.00022926509765,3.1610310737081824e-07,229.26509765
96,0.000229066078,0.000229257144,0.00022922529,0.000228588528,0.000229511832,0.000228684061,0.000229862097,0.000228588528,0.000229639219,0.000228875069,0.000229607365,0.000229129801,0.000229257144,0.000229575555,0.000229288955,0.000229352678,0.000229384488,0.000229161611,0.000229257144,0.000229480022,0.000229480022,0.000229320824,0.000229575555,0.000229480022,0.000229480022,0.000229161611,0.000229384488,0.000229320824,0.000229384488,0.00022922529,0.000229511832,0.000229416342,0.000229575555,0.000229066078,0.000229384488,0.000229066078,0.000229448167,0.000229161611,0.000229575555,0.000228906923,0.000229543686,0.00022881139,0.000229607365,0.00022836565,0.000229639219,0.000228492994,0.000229575555,0.000228588528,0.000229384488,0.00022919348,0.000229257144,0.000229320824,0.000229097946,0.000229161611,0.000229384488,0.000229384488,0.000229448167,0.000229066078,0.000229320824,0.000229320824,0.000229161611,0.000229097946,0.000229448167,0.000229257144,0.000229161611,0.000229161611,0.000229097946,0.000229320824,0.000229320824,0.000229320824,0.000229480022,0.000229320824,0.000229480022,0.00022922529,0.000229702899,0.00022922529,0.000229320824,0.000229161611,0.000229288955,0.00022922529,0.000229384488,0.000229097946,0.000229384488,0.000229320824,0.000229161611,0.000229352678,0.000229384488,0.000229288955,0.000229288955,0.000229352678,0.000229320824,0.000229066078,0.000229448167,0.000228970603,0.000229129801,0.000229257144,0.000229448167,0.000229384488,0.000229320824,0.00022922529,0.00022927051165,2.5646661402441294e-07,229.27051164999997
97,0.000228906923,0.000229066078,0.000228875069,0.000229066078,0.000228970603,0.00022919348,0.000229129801,0.000229257144,0.000229097946,0.000229320824,0.000229129801,0.000229384488,0.000228970603,0.000229034267,0.000229257144,0.000229257144,0.000229384488,0.000229352678,0.00022922529,0.00022919348,0.000229257144,0.000229320824,0.000229034267,0.000229002413,0.000229257144,0.000229448167,0.000228906923,0.000229002413,0.000228843215,0.000228970603,0.00022881139,0.000228843215,0.000229002413,0.000229002413,0.000229066078,0.000229097946,0.000228906923,0.000228906923,0.000228970603,0.000228938734,0.000228715871,0.000229034267,0.000228843215,0.000229066078,0.000228875069,0.000229066078,0.000228747725,0.000228747725,0.000228843215,0.000228779536,0.000228652192,0.000228938734,0.000228970603,0.000228843215,0.000228843215,0.000228906923,0.000228938734,0.000229097946,0.000229129801,0.000229384488,0.000228970603,0.000229034267,0.000228938734,0.000229161611,0.000229034267,0.000229352678,0.000229288955,0.000228970603,0.00022881139,0.000228843215,0.000229002413,0.000229066078,0.000229002413,0.000229066078,0.000229002413,0.000229002413,0.000228906923,0.000228906923,0.000228906923,0.000229257144,0.000228938734,0.000228747725,0.000229002413,0.000229002413,0.000229034267,0.00022919348,0.000229129801,0.000229384488,0.000228875069,0.000229320824,0.000229352678,0.000229002413,0.000229097946,0.000229002413,0.000229129801,0.000229066078,0.00022919348,0.000229097946,0.000229129801,0.000229352678,0.00022904668202,1.7617923969900727e-07,229.04668202
98,0.000228715871,0.000228588528,0.000228875069,0.000228652192,0.000229002413,0.000228843215,0.000228970603,0.000228715871,0.000228652192,0.000228779536,0.000229066078,0.000229034267,0.000229097946,0.000228843215,0.000228875069,0.000228779536,0.000228875069,0.000228747725,0.000228875069,0.00022881139,0.000228747725,0.000228843215,0.000228779536,0.000228556659,0.000228652192,0.000228938734,0.000228938734,0.000228715871,0.000228938734,0.000228875069,0.000228938734,0.00022881139,0.000228843215,0.000228556659,0.000228620338,0.000228875069,0.000228875069,0.000228906923,0.000228938734,0.000228875069,0.000228875069,0.000228906923,0.000229034267,0.000228970603,0.000228938734,0.000228715871,0.000228779536,0.000228779536,0.000228906923,0.00022881139,0.000228715871,0.000228588528,0.000228556659,0.000228556659,0.000228652192,0.000228397461,0.000228556659,0.000228620338,0.000228747725,0.000228333796,0.000228620338,0.000228492994,0.000228652192,0.000228524848,0.000228620338,0.000228779536,0.000228875069,0.000228779536,0.00022881139,0.000228652192,0.000228843215,0.000228461184,0.000228492994,0.00022836565,0.000228747725,0.000228588528,0.000228843215,0.000228715871,0.000228843215,0.000228556659,0.00022881139,0.000228715871,0.000228843215,0.000228588528,0.000228524848,0.000228684061,0.000228620338,0.000228715871,0.000228492994,0.000228620338,0.000228747725,0.000228684061,0.000228684061,0.000228461184,0.000228556659,0.000228556659,0.000228461184,0.00022836565,0.000228556659,0.000228556659,0.00022872987907,1.686159856091497e-07,228.72987907
99,0.000228333796,0.000228238263,0.000228206452,0.000228110919,0.000228461184,0.000228079109,0.000228301971,0.000227983575,0.000228684061,0.000227919896,0.000228461184,0.000228110919,0.000228238263,0.000228397461,0.000228079109,0.000228079109,0.000228174584,0.000228524848,0.000228429315,0.000228238263,0.000228397461,0.000228620338,0.000228333796,0.000228333796,0.000228492994,0.000228397461,0.00022836565,0.000228397461,0.000228174584,0.000228524848,0.000228429315,0.000228301971,0.000227760698,0.000228588528,0.000228461184,0.000228397461,0.000228492994,0.000228588528,0.000228270117,0.000228684061,0.000228333796,0.000228620338,0.000228142773,0.000228524848,0.000228206452,0.000228524848,0.000227951707,0.00022836565,0.000228206452,0.000228015386,0.000228174584,0.00022836565,0.000228461184,0.000228556659,0.000227951707,0.000228779536,0.000227919896,0.000228301971,0.000228333796,0.000228397461,0.000228301971,0.000228238263,0.000228301971,0.000228142773,0.000228206452,0.00022804724,0.000228174584,0.000227919896,0.000228238263,0.000228301971,0.000228301971,0.000228015386,0.00022836565,0.000227951707,0.000228238263,0.000228110919,0.000228429315,0.00022836565,0.000228206452,0.000228270117,0.000228492994,0.000228397461,0.000228174584,0.000228301971,0.00022836565,0.000228079109,0.000228461184,0.000228206452,0.000228492994,0.000228270117,0.00022836565,0.00022836565,0.000228397461,0.000228301971,0.000228620338,0.000228461184,0.000228588528,0.000228206452,0.000228461184,0.000228461184,0.00022830801153,1.949101559919037e-07,228.30801153
100,0.000227314944,0.000227410477,0.0002276015,0.000227888042,0.000227537821,0.000227951707,0.000227442288,0.000227728844,0.000227633354,0.000227856232,0.000227697019,0.000227633354,0.000227760698,0.000227919896,0.000227856232,0.000227792509,0.000227760698,0.000227442288,0.000227442288,0.000227792509,0.000227665165,0.000227951707,0.000227537821,0.000227856232,0.0002276015,0.000227505967,0.000227474156,0.000227633354,0.000227537821,0.000227633354,0.0002276015,0.000227856232,0.000227633354,0.000227760698,0.000227760698,0.000227569632,0.000227474156,0.000227983575,0.000227728844,0.000227888042,0.000227888042,0.000227697019,0.000227537821,0.000227792509,0.000227665165,0.000227919896,0.000227442288,0.000227665165,0.000227792509,0.000227697019,0.000227697019,0.000227633354,0.000227697019,0.000227760698,0.000227537821,0.000227888042,0.0002276015,0.000227856232,0.0002276015,0.000227665165,0.000227537821,0.000227728844,0.000227728844,0.000227824363,0.000227569632,0.000227569632,0.000227728844,0.000227919896,0.000227888042,0.000227888042,0.000227697019,0.000227760698,0.000227697019,0.000227983575,0.000227697019,0.000227919896,0.000227697019,0.000227824363,0.0002276015,0.000227983575,0.000227760698,0.000227983575,0.000227633354,0.000227792509,0.000227697019,0.000227697019,0.000227665165,0.000227792509,0.0002276015,0.000227728844,0.000227569632,0.000227665165,0.000227251279,0.000227697019,0.000227505967,0.000227760698,0.000227983575,0.000227951707,0.000227697019,0.000227633354,0.00022770465541,1.5644146811923441e-07,227.70465541
101,0.000227155746,0.000226805525,0.00022728309,0.000227028402,0.000227219425,0.000227092081,0.000226996548,0.000226964738,0.000226996548,0.000226996548,0.000227060213,0.000226837336,0.000227092081,0.000226837336,0.000227092081,0.000227092081,0.000226932869,0.000226869204,0.000226932869,0.000226678138,0.000226869204,0.000226773671,0.000226901015,0.000226550794,0.000226805525,0.000226582662,0.000226805525,0.000226901015,0.000226678138,0.000226773671,0.000226709992,0.000226837336,0.000226805525,0.000226709992,0.000226964738,0.000226805525,0.000226709992,0.000226869204,0.000226996548,0.000227028402,0.000226964738,0.000226869204,0.000227060213,0.000227028402,0.000227092081,0.000226678138,0.000226932869,0.000226646327,0.000226709992,0.000226932869,0.000226741817,0.000226869204,0.000226678138,0.000226932869,0.000226678138,0.000226964738,0.000226614473,0.000226773671,0.000226964738,0.000226901015,0.000226901015,0.000226996548,0.000226869204,0.000227155746,0.000226932869,0.000226741817,0.000226741817,0.000226932869,0.000226582662,0.000226869204,0.000226932869,0.000226964738,0.000226964738,0.0002271876,0.000226805525,0.000227155746,0.000227060213,0.000227219425,0.0002271876,0.000227155746,0.000227314944,0.00022728309,0.000226964738,0.000227060213,0.000226996548,0.000227060213,0.000226837336,0.000227123892,0.000227251279,0.000227123892,0.000226964738,0.0002271876,0.000226837336,0.000227474156,0.0002271876,0.000227474156,0.000227442288,0.000227537821,0.000227314944,0.000227474156,0.00022696343858,2.1148464454343476e-07,226.96343858
102,0.000226105054,0.00022597771,0.000226105054,0.000226327917,0.000225945842,0.000226136908,0.000226296062,0.000225914031,0.000226200573,0.000226200573,0.000226136908,0.000226136908,0.000226200573,0.000225914031,0.00022597771,0.000225945842,0.000226136908,0.00022597771,0.000226168719,0.000226041375,0.000226232398,0.000226264252,0.00022642345,0.000226009521,0.000226264252,0.000225914031,0.000226041375,0.000225691154,0.000226009521,0.000225945842,0.000226105054,0.000225818498,0.000226168719,0.000225850308,0.000226009521,0.000226009521,0.000226232398,0.00022597771,0.000226073185,0.000225818498,0.000226073185,0.000226009521,0.000226136908,0.000225818498,0.000225882177,0.000225945842,0.000226168719,0.000225754833,0.000226296062,0.000225945842,0.000226009521,0.000225786644,0.000226200573,0.000226041375,0.000226073185,0.000226073185,0.000226009521,0.000225945842,0.000226296062,0.000225722964,0.000226136908,0.000225754833,0.00022597771,0.000226041375,0.000226296062,0.000226009521,0.000226200573,0.000226200573,0.000226264252,0.000225914031,0.000226041375,0.000225945842,0.000226232398,0.000226073185,0.000226168719,0.000226264252,0.000226232398,0.000226041375,0.000226105054,0.000225914031,0.000225914031,0.000225818498,0.000225786644,0.000225882177,0.000225882177,0.000225786644,0.000225850308,0.000225882177,0.000226073185,0.000225722964,0.0002256593,0.000225627446,0.000226009521,0.000225945842,0.000226105054,0.000225882177,0.000226105054,0.000225882177,0.000226136908,0.000226009521,0.00022602672347,1.6577317697658247e-07,226.02672347
103,0.000224958814,0.000225118027,0.000224990683,0.000225309079,0.000224927004,0.000225213545,0.000224927004,0.000225086202,0.00022483147,0.000225086202,0.00022483147,0.000225054348,0.000224958814,0.000225309079,0.000225118027,0.000225213545,0.000225022493,0.000225181691,0.000224958814,0.000225086202,0.00022489515,0.000224958814,0.00022483147,0.000224927004,0.000224735937,0.000224958814,0.000224735937,0.000224990683,0.000224767806,0.000224576739,0.000224735937,0.000224799616,0.00022489515,0.000224799616,0.000224799616,0.000224958814,0.000224640462,0.000224863339,0.00022483147,0.000225086202,0.000224767806,0.000224927004,0.000225054348,0.000225277225,0.000224927004,0.000225213545,0.000225054348,0.000225181691,0.00022489515,0.000225181691,0.000225149881,0.000224958814,0.000225181691,0.000225149881,0.00022489515,0.000224735937,0.000225118027,0.000224767806,0.000224927004,0.000224863339,0.000225054348,0.000224767806,0.000224863339,0.000224799616,0.000224799616,0.00022483147,0.000225054348,0.000224799616,0.000224704127,0.000224672272,0.000224927004,0.00022483147,0.000224927004,0.000224672272,0.000225181691,0.000224481264,0.000224958814,0.000224640462,0.000224927004,0.000224863339,0.000224704127,0.000224704127,0.000224990683,0.000224640462,0.000224799616,0.000224863339,0.00022483147,0.000224704127,0.000225118027,0.000224863339,0.000224958814,0.000224640462,0.000224927004,0.00022483147,0.000225054348,0.000225022493,0.00022483147,0.00022483147,0.000224990683,0.00022489515,0.00022492157994,1.7116630891964894e-07,224.92157994
104,0.000223494222,0.000223557901,0.000223780778,0.000223653435,0.000224099174,0.000223430558,0.00022403551,0.000224162854,0.000223908122,0.000224194708,0.000223876312,0.000224290197,0.000224003656,0.000223971831,0.000223748968,0.000223812633,0.000223717099,0.000223971831,0.000223844443,0.000223844443,0.000223653435,0.000223908122,0.000223717099,0.000223748968,0.000223621566,0.000223908122,0.000223844443,0.000223876312,0.000223685245,0.000223685245,0.000223557901,0.000223717099,0.000223748968,0.000223844443,0.000223780778,0.000223780778,0.000223557901,0.000223748968,0.000223876312,0.000223748968,0.000224003656,0.000223717099,0.000224099174,0.000223748968,0.000223812633,0.000223685245,0.000223939976,0.000223685245,0.000223876312,0.000223908122,0.000223908122,0.000223908122,0.000223971831,0.000224130999,0.000223939976,0.000223908122,0.000224130999,0.000223812633,0.000224130999,0.000223685245,0.000224003656,0.000223780778,0.000224003656,0.000223748968,0.000224130999,0.000223780778,0.000223939976,0.000223812633,0.000223908122,0.000224003656,0.000224353862,0.000223876312,0.00022406732,0.000224099174,0.000224353862,0.000223939976,0.000224003656,0.00022403551,0.000224194708,0.000223812633,0.000224162854,0.000223971831,0.000224162854,0.000224130999,0.000223876312,0.000223780778,0.000224099174,0.000223812633,0.000224162854,0.00022406732,0.000223939976,0.000223780778,0.000223939976,0.000223939976,0.000224003656,0.000223844443,0.000224003656,0.000223748968,0.00022406732,0.000224003656,0.00022389763075,1.8262614160691096e-07,223.89763075
105,0.000222602728,0.000222602728,0.000222634539,0.000222730072,0.000222666407,0.000222889284,0.000222889284,0.000222761941,0.000222825605,0.000222698261,0.000222602728,0.000222284332,0.000222793751,0.000222602728,0.000222539064,0.000222602728,0.000222793751,0.000222602728,0.000222793751,0.000222793751,0.000223016628,0.000222857416,0.000222921139,0.000222793751,0.000222984803,0.000222634539,0.000222921139,0.000222952949,0.000223144016,0.000222889284,0.000222761941,0.000222761941,0.000222984803,0.000222921139,0.000222857416,0.000222634539,0.000222666407,0.000222634539,0.000222793751,0.000222570874,0.000222857416,0.000222698261,0.000222952949,0.000222730072,0.000222825605,0.000222602728,0.000222889284,0.000222889284,0.000222952949,0.000222602728,0.000222793751,0.000222730072,0.000222889284,0.000222761941,0.000222857416,0.000222539064,0.000222730072,0.000222634539,0.000222825605,0.000222602728,0.000222952949,0.000222507195,0.000222825605,0.000222634539,0.000222857416,0.000222602728,0.000222857416,0.000222793751,0.000222889284,0.000222921139,0.000223080293,0.000222857416,0.000222921139,0.000222666407,0.000223048482,0.000222761941,0.000222857416,0.000222570874,0.000222793751,0.000222507195,0.000222666407,0.000222570874,0.000222761941,0.000222602728,0.000222730072,0.000222602728,0.000222570874,0.000222507195,0.000222666407,0.000222539064,0.000222761941,0.000222570874,0.000222889284,0.000222475384,0.000222666407,0.000222857416,0.000222857416,0.000222475384,0.000222634539,0.000222634539,0.00022274727333,1.5529160549450234e-07,222.74727332999998
106,0.000221169961,0.000221488357,0.00022167938,0.000221424692,0.000221329159,0.000221583847,0.000221615701,0.000221456503,0.000221392824,0.00022136097,0.000221424692,0.000221392824,0.000221774913,0.000221615701,0.000221711234,0.000221456503,0.000221743045,0.000221488357,0.000221583847,0.000221520168,0.000221583847,0.000221456503,0.000221456503,0.000221392824,0.000221392824,0.000221329159,0.000221743045,0.000221424692,0.000221743045,0.000221615701,0.00022164757,0.00022136097,0.000221743045,0.000221392824,0.000221424692,0.000221265494,0.000221265494,0.000221233626,0.000221392824,0.00022136097,0.000221488357,0.000221201815,0.000221456503,0.000221106282,0.00022136097,0.000221233626,0.000221456503,0.000221010749,0.000221424692,0.000221138092,0.000221552036,0.000221201815,0.000221583847,0.000221424692,0.000221743045,0.000221329159,0.000221552036,0.000221456503,0.000221583847,0.000221424692,0.000221806768,0.000221488357,0.000221615701,0.000221329159,0.000221583847,0.000221329159,0.000221074428,0.000221106282,0.00022136097,0.000221488357,0.000221138092,0.000221106282,0.000221201815,0.000221106282,0.000221265494,0.000221138092,0.000221424692,0.000221169961,0.000221552036,0.000221233626,0.000221456503,0.000221169961,0.000221265494,0.00022136097,0.000221074428,0.000221106282,0.000220851551,0.000221297305,0.000220533198,0.000221329159,0.000220724207,0.000221106282,0.000221169961,0.000221106282,0.000221169961,0.000221074428,0.000221201815,0.000221042617,0.000221074428,0.000220947084,0.00022135748907,2.3121737344902384e-07,221.35748907
107,0.000219832713,0.000219546171,0.000219832713,0.000219609836,0.000220214788,0.000219164096,0.000219960057,0.000219577982,0.000220023721,0.000219800859,0.000219577982,0.000219832713,0.000219705369,0.000220023721,0.00022005559,0.000219864523,0.000219928246,0.000219418769,0.000220310321,0.000219227761,0.000220182934,0.000219928246,0.000219800859,0.000219800859,0.000219800859,0.000219960057,0.000219896378,0.000219705369,0.000219609836,0.000219673515,0.000219609836,0.000219609836,0.000219577982,0.000219928246,0.000219832713,0.000219896378,0.000219960057,0.000219928246,0.00021973718,0.000219800859,0.00021973718,0.000219960057,0.000219864523,0.000219991911,0.000219896378,0.000220023721,0.000219800859,0.000219800859,0.000219546171,0.000220087444,0.00021973718,0.000219800859,0.000219673515,0.000219832713,0.000219896378,0.000219800859,0.000219832713,0.000220087444,0.000219928246,0.000219864523,0.000219673515,0.000220087444,0.000219928246,0.000219991911,0.000219960057,0.000220023721,0.00021973718,0.000220023721,0.000219991911,0.000219800859,0.000219832713,0.00022005559,0.000219769034,0.000219800859,0.00021973718,0.000220023721,0.000219960057,0.000220087444,0.000220087444,0.000220310321,0.000219991911,0.000220151123,0.000219896378,0.000219896378,0.00021973718,0.000219960057,0.000219705369,0.000219960057,0.000219960057,0.000219800859,0.000219800859,0.000219960057,0.000219769034,0.000219832713,0.00021973718,0.000219800859,0.000219609836,0.000219928246,0.000219577982,0.000219928246,0.00021984799018,1.9175203051073062e-07,219.84799017999998
108,0.000217794979,0.000219004884,0.000218017856,0.00021887754,0.000218336267,0.000218336267,0.000218399931,0.000218750152,0.00021811339,0.000218782006,0.000218654663,0.000218368121,0.000218527275,0.000218399931,0.000218495465,0.000218177054,0.0002184318,0.000218399931,0.000218368121,0.000218654663,0.0002181452,0.00021887754,0.000218686488,0.000218686488,0.000218654663,0.000218399931,0.000218495465,0.0002184318,0.000218686488,0.000218399931,0.000218399931,0.000218559144,0.000218654663,0.0002181452,0.000218559144,0.000218559144,0.000218622808,0.000218495465,0.000218399931,0.000218686488,0.000218622808,0.000218304398,0.000218559144,0.000218240733,0.000218559144,0.000218527275,0.000218495465,0.00021811339,0.0002184318,0.000218208923,0.0002184318,0.0002181452,0.000218272588,0.00021811339,0.000218240733,0.00021811339,0.000218368121,0.0002184318,0.000218495465,0.000218336267,0.000218495465,0.000218272588,0.000218495465,0.000218399931,0.000218304398,0.000218368121,0.000218527275,0.000218336267,0.000218368121,0.0002184318,0.000218654663,0.000217794979,0.000218686488,0.0002181452,0.000218463611,0.00021811339,0.0002181452,0.000218399931,0.000218049725,0.0002184318,0.000218081535,0.000218177054,0.000217922323,0.000218495465,0.000218272588,0.000218336267,0.000218399931,0.000218272588,0.000218368121,0.000217826848,0.000218336267,0.000217826848,0.000218654663,0.000218495465,0.000218177054,0.000218399931,0.000218049725,0.000218208923,0.000218049725,0.000218463611,0.00021838147392,2.3626471974328683e-07,218.38147392
109,0.000216648798,0.000216712477,0.000216298533,0.000216680608,0.000216776141,0.000217158216,0.000216648798,0.000216967164,0.00021683982,0.000216744287,0.000216425877,0.000216425877,0.000216744287,0.000216744287,0.000216648798,0.000216776141,0.000216648798,0.000216616943,0.000216553264,0.00021652141,0.000216680608,0.000216776141,0.000216903485,0.000216362212,0.000216776141,0.0002164896,0.000216616943,0.00021683982,0.000216648798,0.000216648798,0.000216776141,0.000216616943,0.000216680608,0.000216648798,0.00021683982,0.000216648798,0.000216616943,0.000216425877,0.000216648798,0.000216712477,0.000216712477,0.000216585089,0.00021652141,0.00021652141,0.000216585089,0.000216903485,0.000216807952,0.0002164896,0.000216807952,0.000216648798,0.000216680608,0.000216616943,0.000216330402,0.000216648798,0.000216107524,0.000216935354,0.000216330402,0.00021728556,0.000216680608,0.000216616943,0.000217030829,0.000216935354,0.000216967164,0.000216712477,0.00021683982,0.000216616943,0.00021683982,0.000216585089,0.000216712477,0.000216776141,0.000216871675,0.000216744287,0.000216680608,0.000216648798,0.000216903485,0.000216712477,0.000216999018,0.000216712477,0.000216935354,0.000216903485,0.000216871675,0.000216616943,0.000217030829,0.000216744287,0.000216999018,0.000216648798,0.000216967164,0.000216776141,0.000216776141,0.000216903485,0.000216680608,0.00021728556,0.0002164896,0.000217349239,0.000217190027,0.000216967164,0.000216999018,0.000216680608,0.000216903485,0.000216744287,0.00021673506532000002,2.0899137051356202e-07,216.73506532000002
110,0.000215375228,0.000215311506,0.000215343374,0.000215184162,0.000215375228,0.000215120497,0.000215247841,0.000215088628,0.00021521603,0.000215152351,0.000215343374,0.000215247841,0.000215120497,0.000214865766,0.000214961299,0.000215024964,0.000215152351,0.000215024964,0.000215247841,0.000215152351,0.000215311506,0.000214993153,0.000215120497,0.000215024964,0.000215343374,0.000215088628,0.000214993153,0.000215247841,0.000215407039,0.000215120497,0.000215311506,0.000214961299,0.000215088628,0.000215024964,0.000215152351,0.000214993153,0.000215279695,0.000215024964,0.000215056818,0.000215024964,0.000215279695,0.000215056818,0.000214961299,0.000215024964,0.000215343374,0.000215247841,0.000215375228,0.000215184162,0.000215152351,0.000214961299,0.000215088628,0.000214833955,0.000215088628,0.000215024964,0.000215247841,0.00021489762,0.000215120497,0.000215120497,0.000215311506,0.00021521603,0.000215311506,0.000215311506,0.000215152351,0.000215120497,0.000215247841,0.000215120497,0.000215279695,0.000215024964,0.000215311506,0.000215088628,0.000215120497,0.000214929474,0.00021521603,0.000215152351,0.00021521603,0.00021521603,0.000215088628,0.00021489762,0.000215152351,0.000215056818,0.000215311506,0.000215088628,0.00021521603,0.000214865766,0.000215184162,0.000214929474,0.00021521603,0.00021489762,0.000215247841,0.000215056818,0.000215024964,0.000214833955,0.000215120497,0.000215120497,0.000215088628,0.000214833955,0.000214993153,0.000214865766,0.000214961299,0.000214738422,0.00021512272115,1.4744329808868125e-07,215.12272115000002
111,0.000212891755,0.000212828076,0.000213337495,0.000212414147,0.000213210151,0.000212796222,0.000213146443,0.000212700688,0.000213019099,0.000212732557,0.000213019099,0.00021298723,0.000212828076,0.000213146443,0.00021295542,0.000212923565,0.000213019099,0.000213337495,0.000213146443,0.000213050953,0.000212796222,0.000213337495,0.000212923565,0.000213210151,0.000213146443,0.000213178297,0.00021298723,0.00021327383,0.000213019099,0.000213337495,0.000212796222,0.000213210151,0.00021298723,0.000213114632,0.00021295542,0.000213401174,0.00021295542,0.00021327383,0.000212923565,0.000213050953,0.000212891755,0.00021295542,0.00021298723,0.000213082763,0.00021295542,0.000213210151,0.000213019099,0.000213210151,0.000213019099,0.000213178297,0.000212923565,0.000212923565,0.000212732557,0.00021327383,0.000212796222,0.000213305641,0.000212859886,0.000213019099,0.00021295542,0.000213337495,0.000213146443,0.000213178297,0.000212923565,0.000213114632,0.000213210151,0.000213337495,0.000212891755,0.000213114632,0.000213019099,0.000213146443,0.000213146443,0.000213019099,0.000213019099,0.000213146443,0.000212828076,0.00021295542,0.000212668878,0.000212764367,0.000212828076,0.000213082763,0.000212923565,0.000213082763,0.00021295542,0.000213210151,0.000213082763,0.000213146443,0.000212891755,0.000212923565,0.00021250968,0.000212732557,0.000212573344,0.000212637024,0.000212573344,0.000212891755,0.000212828076,0.000213019099,0.000212891755,0.000212923565,0.000212923565,0.000213019099,0.00021300286009,1.9655551747819557e-07,213.00286009
112,0.000210949554,0.0002109177,0.000210949554,0.000210981365,0.00021059929,0.000211395309,0.000210312748,0.000211236096,0.00021059929,0.000210949554,0.000210949554,0.000210949554,0.000210949554,0.000211204242,0.000211045044,0.000210949554,0.000211045044,0.000210949554,0.000210949554,0.000210790357,0.000211013234,0.000210663013,0.000210949554,0.000210726677,0.000210949554,0.0002109177,0.000211045044,0.0002109177,0.000211045044,0.000211140577,0.000210949554,0.000210694823,0.000211013234,0.0002109177,0.000211204242,0.000211108752,0.000211108752,0.000210981365,0.000211140577,0.0002109177,0.000211140577,0.00021088589,0.000211076898,0.0002109177,0.00021136344,0.000211045044,0.000211299775,0.000211140577,0.000211140577,0.00021088589,0.000211013234,0.000210822167,0.000211013234,0.00021088589,0.000210949554,0.000211045044,0.000211427119,0.000211013234,0.000211076898,0.000211108752,0.000211236096,0.000210949554,0.000211013234,0.000211236096,0.00021136344,0.000211013234,0.000210949554,0.0002109177,0.000211172432,0.000211045044,0.000211108752,0.000210758488,0.000211172432,0.000211013234,0.000211172432,0.000210949554,0.000211108752,0.00021088589,0.0002109177,0.0002109177,0.000211172432,0.000211108752,0.000211267921,0.000211172432,0.000211395309,0.000211013234,0.000210981365,0.0002109177,0.000211204242,0.000211076898,0.000211172432,0.000211045044,0.000211299775,0.000210981365,0.000211267921,0.000211013234,0.00021136344,0.00021088589,0.000211299775,0.000211140577,0.00021103009817,1.8148065791031733e-07,211.03009817
